"time","wx","wy","wz"
13.352930068969727,-0.29,-0.09,-0.0
13.360481262207031,-0.21,0.03,-0.03
13.368152141571045,-0.15,0.06,-0.01
13.377531051635742,-0.18,0.01,0.05
13.387653112411499,-0.26,-0.09,0.04
13.397753238677979,-0.22,-0.08,0.01
13.408253192901611,-0.12,-0.05,-0.05
13.418097019195557,0.02,0.03,-0.1
13.42815613746643,0.1,0.11,-0.12
13.438205242156982,0.1,0.14,-0.11
13.454319953918457,0.02,0.07,-0.09
13.460416078567505,-0.03,0.08,-0.08
13.46848726272583,-0.02,0.05,-0.09
13.477962970733643,-0.03,-0.05,-0.1
13.488113164901733,0.1,0.0,-0.12
13.498208999633789,0.22,0.1,-0.16
13.508522987365723,0.29,0.2,-0.18
13.518532276153564,0.32,0.26,-0.17
13.528663158416748,0.26,0.25,-0.17
13.538705110549927,0.22,0.13,-0.17
13.555529117584229,0.2,0.03,-0.2
13.562093257904053,0.26,0.07,-0.25
13.570791244506836,0.32,0.2,-0.28
13.578402042388916,0.29,0.17,-0.31
13.588459014892578,0.28,0.07,-0.31
13.5986909866333,0.23,0.02,-0.31
13.608713150024414,0.22,0.04,-0.33
13.619052171707153,0.29,0.04,-0.4
13.62897515296936,0.37,0.15,-0.43
13.639200210571289,0.39,0.11,-0.48
13.654376983642578,0.44,0.08,-0.51
13.662976264953613,0.41,0.04,-0.54
13.66992998123169,0.38,0.08,-0.54
13.678892135620117,0.31,0.04,-0.56
13.688995122909546,0.33,0.06,-0.59
13.699159145355225,0.37,0.1,-0.62
13.70942211151123,0.4,0.12,-0.66
13.719491004943848,0.43,0.11,-0.73
13.729555130004883,0.43,0.11,-0.77
13.73956823348999,0.4,0.07,-0.78
13.754923105239868,0.35,-0.03,-0.81
13.763830184936523,0.34,-0.07,-0.86
13.769469261169434,0.34,-0.15,-0.92
13.779463291168213,0.42,-0.16,-0.97
13.789416074752808,0.53,-0.04,-1.01
13.799929141998291,0.57,0.09,-1.03
13.81010627746582,0.58,0.09,-1.05
13.81998610496521,0.57,0.15,-1.04
13.830322265625,0.47,0.23,-1.08
13.840173244476318,0.36,0.19,-1.18
13.855443954467773,0.35,0.12,-1.26
13.864182949066162,0.41,0.16,-1.29
13.871096134185791,0.43,0.32,-1.3
13.87991213798523,0.36,0.46,-1.34
13.889938116073608,0.26,0.43,-1.42
13.900187969207764,0.16,0.41,-1.53
13.910344123840332,0.02,0.39,-1.64
13.920443058013916,-0.09,0.27,-1.84
13.930650234222412,-0.12,0.1,-2.06
13.9410240650177,-0.07,-0.06,-2.26
13.95666217803955,0.01,-0.2,-2.37
13.963163137435913,0.07,-0.25,-2.38
13.970843076705933,0.15,-0.23,-2.29
13.98040509223938,0.22,-0.16,-2.12
13.990379095077515,0.29,-0.09,-1.93
14.00063705444336,0.36,0.08,-1.7
14.010653018951416,0.39,0.27,-1.45
14.020987033843994,0.4,0.37,-1.2
14.031026124954224,0.42,0.41,-0.94
14.041146278381348,0.38,0.4,-0.62
14.056333065032959,0.33,0.41,-0.33
14.065574169158936,0.29,0.5,-0.13
14.071537971496582,0.23,0.6,-0.1
14.080862045288086,0.22,0.62,-0.19
14.090885162353516,0.26,0.49,-0.27
14.101169109344482,0.26,0.3,-0.3
14.111505031585693,0.29,0.19,-0.33
14.121329069137573,0.38,0.19,-0.37
14.131595134735107,0.39,0.21,-0.38
14.141505241394043,0.36,0.2,-0.35
